1,1,1,1
2,3,0,5
3,2,0,6
4,2,0,7
5,1,3,3
6,3,0,8
7,2,0,9
8,2,0,10
9,2,0,11
10,2,0,12
11,3,0,13
12,1,3,4
13,2,0,14
14,2,0,15
15,3,0,16
16,1,2,2
